# Source: GENCODE
# Version: 43
# GenomeBuild: GRCh38
# URL: https://ftp.ebi.ac.uk/pub/databases/gencode/Gencode_human/release_43/gencode.v43.annotation.gtf.gz
# Assays:
# BiosampleAgnostic: True
# BiosampleTermName:
# BiosampleTermID:
# Metadata:
TSSChr	TSSStart	TSSEnd	GeneSymbol	GeneEnsemblID	GeneStrand
chr1	33036911	33036912	AK2	ENSG00000004455	-
chr1	33082177	33082178	AZIN2	ENSG00000142920	+
chr1	33182070	33182071	TRIM62	ENSG00000116525	-
chr1	33256572	33256573	ZNF362	ENSG00000160094	+
chr1	33321098	33321099	A3GALT2	ENSG00000184389	-
chr1	33375593	33375594	PHC2	ENSG00000134686	-
chr1	33472630	33472631	ZSCAN20	ENSG00000121903	+
chr1	34165842	34165843	CSMD2	ENSG00000121904	-
chr1	33860474	33860475	HMGB4	ENSG00000176256	+
chr1	34166882	34166883	C1orf94	ENSG00000142698	+
chr1	34755046	34755047	GJB5	ENSG00000189280	+
chr1	34759740	34759741	GJB4	ENSG00000189433	+
chr1	34781188	34781189	GJB3	ENSG00000188910	+
chr1	34792997	34792998	GJA4	ENSG00000187513	+
chr1	34859816	34859817	SMIM12	ENSG00000163866	-
chr1	34929585	34929586	DLGAP3	ENSG00000116544	-
chr1	34985347	34985348	TMEM35B	ENSG00000243749	-
chr1	35031968	35031969	ZMYM6	ENSG00000163867	-
chr1	35079362	35079363	ZMYM1	ENSG00000197056	+
chr1	35193145	35193146	SFPQ	ENSG00000116560	-
chr1	35268966	35268967	ZMYM4	ENSG00000146463	+
chr1	35557436	35557437	KIAA0319L	ENSG00000142687	-
chr1	35557791	35557792	NCDN	ENSG00000020129	+
chr1	35573369	35573370	TFAP2E	ENSG00000116819	+
chr1	35641844	35641845	PSMB2	ENSG00000126067	-
chr1	35719189	35719190	C1orf216	ENSG00000142686	-
chr1	35769950	35769951	CLSPN	ENSG00000092853	-
chr1	35808226	35808227	AGO4	ENSG00000134698	+
chr1	35883194	35883195	AGO1	ENSG00000092847	+
chr1	35931081	35931082	AGO3	ENSG00000126070	+
chr1	36084074	36084075	TEKT2	ENSG00000092850	+
chr1	36088851	36088852	ADPRHL2	ENSG00000116863	+
chr1	36125084	36125085	COL8A2	ENSG00000171812	-
chr1	36149514	36149515	TRAPPC3	ENSG00000054116	-
chr1	36155964	36155965	MAP7D1	ENSG00000116871	+
chr1	36224411	36224412	THRAP3	ENSG00000054118	+
chr1	36307106	36307107	SH3D21	ENSG00000214193	+
chr1	36323648	36323649	EVA1B	ENSG00000142694	-
chr1	36385927	36385928	STK40	ENSG00000196182	-
chr1	36397959	36397960	LSM10	ENSG00000181817	-
chr1	36450485	36450486	OSCP1	ENSG00000116885	-
chr1	36464439	36464440	MRPS15	ENSG00000116898	-
chr1	36483314	36483315	CSF3R	ENSG00000119535	-
chr1	37034243	37034244	GRIK3	ENSG00000163873	-
chr1	37474517	37474518	ZC3H12A	ENSG00000163874	+
chr1	37514819	37514820	MEAF6	ENSG00000163875	-
chr1	37554344	37554345	SNIP1	ENSG00000163877	-
chr1	37556918	37556919	DNALI1	ENSG00000163879	+
chr1	37595985	37595986	GNL2	ENSG00000134697	-
chr1	37634923	37634924	RSPO1	ENSG00000169218	-
chr1	37690595	37690596	C1orf109	ENSG00000116922	-
chr1	37692400	37692401	CDCA8	ENSG00000134690	+
chr1	37765152	37765153	EPHA10	ENSG00000183317	-
chr1	37794101	37794102	MANEAL	ENSG00000185090	+
chr1	37808193	37808194	YRDC	ENSG00000196449	-
chr1	37807800	37807801	C1orf122	ENSG00000197982	+
chr1	37859620	37859621	MTF1	ENSG00000188786	-
chr1	37947057	37947058	INPP5B	ENSG00000204084	-
chr1	37990110	37990111	SF3A3	ENSG00000183431	-
chr1	38005515	38005516	FHL3	ENSG00000183386	-
chr1	38012711	38012712	UTP11	ENSG00000183520	+
chr1	38046778	38046779	POU3F1	ENSG00000185668	-
chr1	38214767	38214768	LINC01343	ENSG00000237290	-
chr1	38859823	38859824	RRAGC	ENSG00000116954	-
chr1	38881626	38881627	GJA9-MYCBP	ENSG00000274944	-
chr1	38873378	38873379	MYCBP	ENSG00000214114	-
chr1	38881626	38881627	GJA9	ENSG00000131233	-
chr1	38941830	38941831	RHBDL2	ENSG00000158315	-
chr1	38991243	38991244	AKIRIN1	ENSG00000174574	+
chr1	39026294	39026295	NDUFS5	ENSG00000168653	+
chr1	39084166	39084167	MACF1	ENSG00000127603	+
chr1	39409503	39409504	KIAA0754	ENSG00000127603	+
chr1	39491645	39491646	BMP8A	ENSG00000183682	+
chr1	39576849	39576850	PABPC4	ENSG00000090621	-
chr1	39639676	39639677	HEYL	ENSG00000163909	-
chr1	39672038	39672039	NT5C1A	ENSG00000116981	-
chr1	39691485	39691486	HPCAL4	ENSG00000116983	-
chr1	39738844	39738845	PPIE	ENSG00000084072	+
chr1	39788861	39788862	BMP8B	ENSG00000116985	-
chr1	39771348	39771349	OXCT2	ENSG00000198754	-
chr1	39883511	39883512	TRIT1	ENSG00000043514	-
chr1	39902015	39902016	MYCL	ENSG00000116990	-
chr1	39955111	39955112	MFSD2A	ENSG00000168389	+
chr1	40040582	40040583	CAP1	ENSG00000131236	+
chr1	40097470	40097471	PPT1	ENSG00000131238	-
chr1	40161368	40161369	RLF	ENSG00000117000	+
chr1	40247900	40247901	TMCO2	ENSG00000188800	+
chr1	40258049	40258050	ZMPSTE24	ENSG00000084073	+
chr1	40317267	40317268	COL9A2	ENSG00000049089	-
chr1	40373705	40373706	SMAP2	ENSG00000084070	+
chr1	40450664	40450665	ZFP69B	ENSG00000187801	+
chr1	40477629	40477630	ZFP69	ENSG00000187815	+
chr1	40508718	40508719	EXO5	ENSG00000164002	+
chr1	40531560	40531561	ZNF684	ENSG00000117010	+
chr1	40665652	40665653	RIMS3	ENSG00000117016	-
chr1	40691569	40691570	NFYC	ENSG00000066136	+
chr1	40784011	40784012	KCNQ4	ENSG00000117013	+
chr1	40862346	40862347	CITED4	ENSG00000179862	-
chr1	40979298	40979299	CTPS1	ENSG00000171793	+
chr1	41021755	41021756	SLFNL1	ENSG00000171790	-
chr1	41242143	41242144	SCMH1	ENSG00000010803	-
chr1	41361930	41361931	FOXO6	ENSG00000204060	+
chr1	41484683	41484684	EDN2	ENSG00000127129	-
chr1	41918707	41918708	HIVEP3	ENSG00000127124	-
chr1	42153420	42153421	GUCA2B	ENSG00000044012	+
chr1	42164724	42164725	GUCA2A	ENSG00000197273	-
chr1	42335232	42335233	FOXJ3	ENSG00000198815	-
chr1	42380796	42380797	RIMKLA	ENSG00000177181	+
chr1	42456267	42456268	ZMYND12	ENSG00000066185	-
chr1	42456493	42456494	PPCS	ENSG00000127125	+
chr1	42534888	42534889	CCDC30	ENSG00000186409	+
chr1	42658376	42658377	PPIH	ENSG00000171960	+
chr1	42682234	42682235	YBX1	ENSG00000065978	+
chr1	42740254	42740255	CLDN19	ENSG00000164007	-
chr1	42767084	42767085	P3H1	ENSG00000117385	-
chr1	42767244	42767245	C1orf50	ENSG00000164008	+
chr1	42787989	42787990	TMEM269	ENSG00000274386	+
chr1	42817388	42817389	SVBP	ENSG00000177868	-
chr1	42825577	42825578	ERMAP	ENSG00000164010	+
chr1	42846572	42846573	ZNF691	ENSG00000164011	+
chr1	42959176	42959177	SLC2A1	ENSG00000117394	-
chr1	42959048	42959049	SLC2A1-AS1	ENSG00000227533	+
chr1	43147922	43147923	FAM183A	ENSG00000186973	+
chr1	43172315	43172316	EBNA1BP2	ENSG00000117395	-
chr1	43172329	43172330	CFAP57	ENSG00000243710	+
chr1	43269993	43269994	TMEM125	ENSG00000179178	+
chr1	43285579	43285580	C1orf210	ENSG00000253313	-
chr1	43300894	43300895	TIE1	ENSG00000066056	+
chr1	43337803	43337804	MPL	ENSG00000117400	+
chr1	43358954	43358955	CDC20	ENSG00000117399	+
chr1	43368074	43368075	ELOVL1	ENSG00000066322	-
chr1	43389812	43389813	MED8	ENSG00000159479	-
chr1	43389884	43389885	SZT2	ENSG00000198198	+
chr1	43453989	43453990	HYI	ENSG00000178922	-
chr1	43530859	43530860	PTPRF	ENSG00000142949	+
chr1	43650125	43650126	KDM4A	ENSG00000066135	+
chr1	43707532	43707533	ST3GAL3	ENSG00000126091	+
chr1	43933319	43933320	ARTN	ENSG00000117407	+
chr1	43946805	43946806	IPO13	ENSG00000117408	+
chr1	43969980	43969981	DPH2	ENSG00000132768	+
chr1	43974647	43974648	ATP6V0B	ENSG00000117410	+
chr1	43979201	43979202	B4GALT2	ENSG00000117411	+
chr1	43991595	43991596	CCDC24	ENSG00000159214	+
chr1	44017340	44017341	SLC6A9	ENSG00000196517	-
chr1	44118849	44118850	KLF17	ENSG00000171872	+
chr1	44213452	44213453	DMAP1	ENSG00000178028	+
chr1	44355279	44355280	ERI3	ENSG00000117419	-
chr1	44405159	44405160	RNF220	ENSG00000187147	+
chr1	44674608	44674609	TMEM53	ENSG00000126106	-
chr1	44674721	44674722	C1orf228	ENSG00000198520	+
chr1	44739817	44739818	KIF2C	ENSG00000142945	+
chr1	44775573	44775574	RPS8	ENSG00000142937	+
chr1	44787754	44787755	BEST4	ENSG00000142959	-
chr1	44800224	44800225	PLK3	ENSG00000173846	+
chr1	44807285	44807286	TCTEX1D4	ENSG00000188396	-
chr1	44808481	44808482	BTBD19	ENSG00000222009	+
chr1	44842944	44842945	PTCH2	ENSG00000117425	-
chr1	44986722	44986723	EIF2B3	ENSG00000070785	-
chr1	45011355	45011356	HECTD3	ENSG00000126107	-
chr1	45012132	45012133	UROD	ENSG00000126088	+
chr1	45206578	45206579	ZSWIM5	ENSG00000162415	-
chr1	45303909	45303910	LINC01144	ENSG00000281912	+
chr1	45326872	45326873	HPDL	ENSG00000186603	+
chr1	45340470	45340471	MUTYH	ENSG00000132781	-
chr1	45339669	45339670	TOE1	ENSG00000132773	+
chr1	45491168	45491169	TESK2	ENSG00000070759	-
chr1	45500079	45500080	CCDC163	ENSG00000280670	-
chr1	45500183	45500184	MMACHC	ENSG00000132763	+
chr1	45521938	45521939	PRDX1	ENSG00000117450	-
chr1	45550782	45550783	AKR1A1	ENSG00000117448	+
chr1	45583987	45583988	NASP	ENSG00000132780	+
chr1	45624059	45624060	CCDC17	ENSG00000159588	-
chr1	45686630	45686631	GPBP1L1	ENSG00000159592	-
chr1	45688174	45688175	TMEM69	ENSG00000159596	+
chr1	45750813	45750814	IPP	ENSG00000197429	-
chr1	45803612	45803613	MAST2	ENSG00000086015	+
chr1	46132708	46132709	PIK3R3	ENSG00000117461	-
chr1	46175076	46175077	TSPAN1	ENSG00000117472	+
chr1	46197499	46197500	POMGNT1	ENSG00000085998	-
chr1	46203333	46203334	LURAP1	ENSG00000171357	+
chr1	46247694	46247695	RAD54L	ENSG00000085999	+
chr1	46303366	46303367	LRRC41	ENSG00000132128	-
chr1	46303612	46303613	UQCRH	ENSG00000173660	+
chr1	46340176	46340177	NSUN4	ENSG00000117481	+
chr1	46394266	46394267	FAAH	ENSG00000117480	+
chr1	46449704	46449705	LINC01398	ENSG00000224863	-
chr1	46506995	46506996	DMBX1	ENSG00000197587	+
chr1	46551215	46551216	KNCN	ENSG00000162456	-
chr1	46604294	46604295	MKNK1	ENSG00000079277	-
chr1	46615133	46615134	MOB3C	ENSG00000142961	-
chr1	46668427	46668428	ATPAF1	ENSG00000123472	-
chr1	46671832	46671833	TEX38	ENSG00000186118	+
chr1	46719064	46719065	EFCAB14	ENSG00000159658	-
chr1	46798997	46798998	CYP4B1	ENSG00000142973	+
chr1	46941484	46941485	CYP4A11	ENSG00000187048	-
chr1	47023567	47023568	CYP4X1	ENSG00000186377	+
chr1	47067487	47067488	CYP4Z1	ENSG00000186160	+
chr1	47137424	47137425	CYP4A22	ENSG00000162365	+
chr1	47190099	47190100	PDZK1IP1	ENSG00000162366	-
chr1	47232335	47232336	TAL1	ENSG00000162367	-
chr1	47314147	47314148	STIL	ENSG00000123473	-
chr1	47333796	47333797	CMPK1	ENSG00000162368	+
chr1	47416071	47416072	FOXE3	ENSG00000186790	+
chr1	47434641	47434642	FOXD2-AS1	ENSG00000237424	-
chr1	47436016	47436017	FOXD2	ENSG00000186564	+
chr1	47996890	47996891	TRABD2B	ENSG00000269113	-
chr1	48222684	48222685	SLC5A9	ENSG00000117834	+
chr1	48472208	48472209	SPATA6	ENSG00000132122	-
chr1	50023954	50023955	AGBL4	ENSG00000186094	-
chr1	48776969	48776970	BEND5	ENSG00000162373	-
chr1	50109615	50109616	ELAVL4	ENSG00000162374	+
chr1	50423447	50423448	DMRTA2	ENSG00000142700	-
chr1	50960264	50960265	FAF1	ENSG00000185104	-
chr1	50968694	50968695	CDKN2C	ENSG00000123080	+
chr1	51102233	51102234	C1orf185	ENSG00000204006	+
chr1	51236272	51236273	RNF11	ENSG00000123091	+
chr1	51322268	51322269	TTC39A	ENSG00000085831	-
chr1	51519323	51519324	EPS15	ENSG00000085832	-
chr1	51616873	51616874	OSBPL9	ENSG00000117859	+
chr1	51878937	51878938	NRDC	ENSG00000078618	-
chr1	51990764	51990765	RAB3B	ENSG00000169213	-
chr1	52056171	52056172	TXNDC12	ENSG00000117862	-
chr1	52033800	52033801	KTI12	ENSG00000198841	-
chr1	52056184	52056185	BTF3L4	ENSG00000134717	+
chr1	52142093	52142094	ZFYVE9	ENSG00000157077	+
chr1	52366205	52366206	CC2D1B	ENSG00000154222	-
chr1	52404471	52404472	ORC1	ENSG00000085840	-
chr1	52404546	52404547	PRPF38A	ENSG00000134748	+
chr1	52553090	52553091	ZCCHC11	ENSG00000134744	-
chr1	52602370	52602371	GPX7	ENSG00000116157	+
chr1	52633343	52633344	FAM159A	ENSG00000182183	+
chr1	52698366	52698367	COA7	ENSG00000162377	-
chr1	52726458	52726459	ZYG11B	ENSG00000162378	+
chr1	52842510	52842511	ZYG11A	ENSG00000203995	+
chr1	52921774	52921775	ECHDC2	ENSG00000121310	-
chr1	52927228	52927229	SCP2	ENSG00000116171	+
chr1	53062051	53062052	PODN	ENSG00000174348	+
chr1	53142632	53142633	SLC1A7	ENSG00000162383	-
chr1	53196428	53196429	CPT2	ENSG00000157184	+
chr1	53220639	53220640	C1orf123	ENSG00000162384	-
chr1	53238610	53238611	MAGOH	ENSG00000162385	-
chr1	53328149	53328150	LRP8	ENSG00000157193	-
chr1	53328232	53328233	LINC01771	ENSG00000225675	+
chr1	53459398	53459399	DMRTB1	ENSG00000143006	+
chr1	53734204	53734205	GLIS1	ENSG00000174332	-
chr1	53838552	53838553	NDC1	ENSG00000058804	-
chr1	53889814	53889815	YIPF1	ENSG00000058799	-
chr1	53894186	53894187	DIO1	ENSG00000211452	+
chr1	53945823	53945824	HSPB11	ENSG00000081870	-
chr1	53946325	53946326	LRRC42	ENSG00000116212	+
chr1	54018186	54018187	LDLRAD1	ENSG00000203985	-
chr1	54053438	54053439	TMEM59	ENSG00000116209	-
chr1	54053571	54053572	TCEANC2	ENSG00000116205	+
chr1	54153006	54153007	CDCP2	ENSG00000157211	-
chr1	54200073	54200074	CYB5RL	ENSG00000215883	-
chr1	54200166	54200167	MRPL37	ENSG00000116221	+
chr1	54406395	54406396	SSBP3	ENSG00000157216	-
chr1	54548133	54548134	ACOT11	ENSG00000162390	+
chr1	54623527	54623528	FAM151A	ENSG00000162391	-
chr1	54641739	54641740	MROH7	ENSG00000184313	+
chr1	54641739	54641740	MROH7-TTC4	ENSG00000271723	+
chr1	54715821	54715822	TTC4	ENSG00000243725	+
chr1	54764553	54764554	PARS2	ENSG00000162396	-
chr1	54801268	54801269	TTC22	ENSG00000006555	-
chr1	54806062	54806063	LEXM	ENSG00000162398	+
chr1	54887248	54887249	DHCR24	ENSG00000116133	-
chr1	54980663	54980664	TMEM61	ENSG00000143001	+
chr1	54998943	54998944	BSND	ENSG00000162399	+
chr1	55039475	55039476	PCSK9	ENSG00000169174	+
chr1	55215366	55215367	USP24	ENSG00000162402	-
chr1	56579584	56579585	PLPP3	ENSG00000162407	-
chr1	56645316	56645317	PRKAA2	ENSG00000162409	+
chr1	56819696	56819697	C1orf168	ENSG00000187889	-
chr1	56854769	56854770	C8A	ENSG00000157131	+
chr1	56966140	56966141	C8B	ENSG00000021852	-
chr1	58250539	58250540	DAB1	ENSG00000173406	-
chr1	58546799	58546800	OMA1	ENSG00000162600	-
chr1	58577494	58577495	TACSTD2	ENSG00000184292	-
chr1	58700075	58700076	MYSM1	ENSG00000162601	-
chr1	58784113	58784114	JUN	ENSG00000177606	-
chr1	58785150	58785151	LINC01135	ENSG00000234807	+
chr1	59020475	59020476	LINC01358	ENSG00000237352	+
chr1	59146807	59146808	HSD52	ENSG00000224609	-
chr1	59296952	59296953	FGGY	ENSG00000172456	+
chr1	59814860	59814861	HOOK1	ENSG00000134709	+
chr1	59926798	59926799	CYP2J2	ENSG00000134716	-
chr1	60073770	60073771	C1orf87	ENSG00000162598	-
chr1	61082307	61082308	NFIA	ENSG00000162599	+
chr1	61253518	61253519	NFIA-AS1	ENSG00000237853	-
chr1	61725423	61725424	TM2D1	ENSG00000162604	-
chr1	61742476	61742477	PATJ	ENSG00000132849	+
chr1	62194801	62194802	L1TD1	ENSG00000240563	+
chr1	62319412	62319413	KANK4	ENSG00000132854	-
chr1	62436303	62436304	USP1	ENSG00000162607	+
chr1	62688368	62688369	DOCK7	ENSG00000116641	-
chr1	62597486	62597487	ANGPTL3	ENSG00000132855	+
chr1	62784105	62784106	ATG4C	ENSG00000125703	+
chr1	63317257	63317258	LINC00466	ENSG00000224209	-
chr1	63323058	63323059	FOXD3	ENSG00000187140	+
chr1	63367589	63367590	ALG6	ENSG00000088035	+
chr1	63523273	63523274	ITGB3BP	ENSG00000142856	-
chr1	63523300	63523301	EFCAB7	ENSG00000203965	+
chr1	63593275	63593276	PGM1	ENSG00000079739	+
chr1	63774018	63774019	ROR1	ENSG00000185483	+
chr1	64203617	64203618	UBE2U	ENSG00000177414	+
chr1	64470792	64470793	CACHD1	ENSG00000158966	+
chr1	64745094	64745095	RAVER2	ENSG00000162437	+
chr1	64966569	64966570	JAK1	ENSG00000162434	-
chr1	65002476	65002477	LINC01359	ENSG00000226891	-
chr1	65148166	65148167	AK4	ENSG00000162433	+
chr1	65264693	65264694	DNAJC6	ENSG00000116675	+
chr1	65420447	65420448	LEPROT	ENSG00000213625	+
chr1	65420651	65420652	LEPR	ENSG00000116678	+
chr1	65792509	65792510	PDE4B	ENSG00000184588	+
chr1	66533955	66533956	SGIP1	ENSG00000118473	+
chr1	66752456	66752457	TCTEX1D1	ENSG00000152760	+
chr1	66801259	66801260	INSL5	ENSG00000172410	-
chr1	66924887	66924888	WDR78	ENSG00000152763	-
chr1	66924894	66924895	MIER1	ENSG00000198160	+
chr1	67054397	67054398	SLC35D1	ENSG00000116704	-
chr1	67134971	67134972	C1orf141	ENSG00000203963	-
chr1	67166485	67166486	IL23R	ENSG00000162594	+
chr1	67307363	67307364	IL12RB2	ENSG00000081985	+
chr1	67430440	67430441	SERBP1	ENSG00000142864	-
chr1	67685176	67685177	GADD45A	ENSG00000116717	+
chr1	67833472	67833473	GNG12	ENSG00000172380	-
chr1	68051631	68051632	DIRAS3	ENSG00000162595	-
chr1	68232546	68232547	WLS	ENSG00000116729	-
chr1	68449959	68449960	RPE65	ENSG00000116745	-
chr1	68497221	68497222	DEPDC1	ENSG00000024526	-
chr1	69760174	69760175	LRRC7	ENSG00000033122	+
chr1	70205678	70205679	LRRC40	ENSG00000066557	-
chr1	70205681	70205682	SRSF11	ENSG00000116754	+
chr1	70354734	70354735	ANKRD13C	ENSG00000118454	-
chr1	70354809	70354810	HHLA3	ENSG00000197568	+
chr1	70411217	70411218	CTH	ENSG00000116761	+
chr1	70706452	70706453	LINC01788	ENSG00000229051	+
chr1	71047808	71047809	PTGER3	ENSG00000050628	-
chr1	71081289	71081290	ZRANB2	ENSG00000132485	-
chr1	71081323	71081324	ZRANB2-AS2	ENSG00000229956	+
chr1	72282594	72282595	NEGR1	ENSG00000172260	-
chr1	73306169	73306170	LINC01360	ENSG00000233973	+
chr1	74198187	74198188	LRRIQ3	ENSG00000162620	-
chr1	74198211	74198212	FPGT	ENSG00000254685	+
chr1	74198211	74198212	FPGT-TNNI3K	ENSG00000259030	+
chr1	74235386	74235387	TNNI3K	ENSG00000116783	+
chr1	74673738	74673739	ERICH3	ENSG00000178965	-
chr1	74733408	74733409	CRYZ	ENSG00000116791	-
chr1	74733155	74733156	TYW3	ENSG00000162623	+
chr1	75128433	75128434	LHX8	ENSG00000162624	+
chr1	75611114	75611115	SLC44A5	ENSG00000137968	-
chr1	75724346	75724347	ACADM	ENSG00000117054	+
chr1	75786193	75786194	RABGGTB	ENSG00000137955	+
chr1	75796870	75796871	MSH4	ENSG00000057468	+
chr1	75932431	75932432	ASB17	ENSG00000154007	-
chr1	76074683	76074684	ST6GALNAC3	ENSG00000184005	+
chr1	76867407	76867408	ST6GALNAC5	ENSG00000117069	+
chr1	77219447	77219448	PIGK	ENSG00000142892	-
chr1	77282601	77282602	AK5	ENSG00000154027	+
chr1	77682658	77682659	ZZZ3	ENSG00000036549	-
chr1	77759879	77759880	USP33	ENSG00000077254	-
chr1	77779623	77779624	MIGA1	ENSG00000180488	+
chr1	77888514	77888515	NEXN	ENSG00000162614	+
chr1	77979205	77979206	FUBP1	ENSG00000162613	-
chr1	77979157	77979158	DNAJB4	ENSG00000162616	+
chr1	78045904	78045905	GIPC2	ENSG00000137960	+
chr1	78229598	78229599	MGC27382	ENSG00000237413	+
chr1	78491042	78491043	PTGFR	ENSG00000122420	+
chr1	78620381	78620382	IFI44L	ENSG00000137959	+
chr1	78649788	78649789	IFI44	ENSG00000137965	+
chr1	79006810	79006811	ADGRL4	ENSG00000162618	-
chr1	80535754	80535755	LINC01781	ENSG00000234184	+
chr1	81800396	81800397	ADGRL2	ENSG00000117114	+
chr1	82984922	82984923	LINC01361	ENSG00000236268	-
chr1	83860996	83860997	LINC01725	ENSG00000233008	-
chr1	83999150	83999151	TTLL7	ENSG00000137941	-
chr1	84164183	84164184	PRKACB	ENSG00000142875	+
chr1	84298365	84298366	SAMD13	ENSG00000203943	+
chr1	84398531	84398532	DNASE2B	ENSG00000137976	+
chr1	84479236	84479237	RPF1	ENSG00000117133	+
chr1	84506579	84506580	GNG5	ENSG00000174021	-
chr1	84506300	84506301	SPATA1	ENSG00000122432	+
chr1	84574480	84574481	CTBS	ENSG00000117151	-
chr1	84635020	84635021	LINC01555	ENSG00000180869	-
chr1	84690557	84690558	SSX2IP	ENSG00000117155	-
chr1	84893213	84893214	LPAR3	ENSG00000171517	-
chr1	84997122	84997123	MCOLN2	ENSG00000153898	-
chr1	85048540	85048541	MCOLN3	ENSG00000055732	-
chr1	85062297	85062298	WDR63	ENSG00000162643	+
chr1	85201045	85201046	SYDE2	ENSG00000097096	-
chr1	85259672	85259673	C1orf52	ENSG00000162642	-
chr1	85276904	85276905	BCL10	ENSG00000142867	-
chr1	85465206	85465207	DDAH1	ENSG00000153904	-
chr1	85580760	85580761	CYR61	ENSG00000142871	+
chr1	85708433	85708434	ZNHIT6	ENSG00000117174	-
chr1	86156438	86156439	COL24A1	ENSG00000171502	-
chr1	86396342	86396343	ODF2L	ENSG00000122417	-
chr1	86423882	86423883	CLCA2	ENSG00000137975	+
chr1	86468842	86468843	CLCA1	ENSG00000016490	+
chr1	86547075	86547076	CLCA4	ENSG00000016602	+
chr1	86704569	86704570	SH3GLB1	ENSG00000097033	+
chr1	86914365	86914366	SELENOF	ENSG00000183291	-
chr1	86914651	86914652	HS2ST1	ENSG00000153936	+
chr1	87131925	87131926	LINC01140	ENSG00000267272	+
chr1	87328467	87328468	LMO4	ENSG00000143013	+
chr1	87371655	87371656	LINC01364	ENSG00000227290	-
chr1	88684143	88684144	PKN2	ENSG00000065243	+
chr1	88891618	88891619	GTF2B	ENSG00000137947	-
chr1	88992960	88992961	KYAT3	ENSG00000137944	-
chr1	88992960	88992961	RBMXL1	ENSG00000213516	-
chr1	89022866	89022867	GBP3	ENSG00000117226	-
chr1	89065360	89065361	GBP1	ENSG00000117228	-
chr1	89126159	89126160	GBP2	ENSG00000162645	-
chr1	89176040	89176041	GBP7	ENSG00000213512	-
chr1	89198950	89198951	GBP4	ENSG00000162654	-
chr1	89272861	89272862	GBP5	ENSG00000154451	-
chr1	89363876	89363877	GBP6	ENSG00000183347	+
chr1	89558712	89558713	LRRC8B	ENSG00000197147	+
chr1	89633084	89633085	LRRC8C	ENSG00000171488	+
chr1	89821920	89821921	LRRC8D	ENSG00000171492	+
chr1	89995094	89995095	ZNF326	ENSG00000162664	+
chr1	90717237	90717238	BARHL2	ENSG00000143032	-
chr1	91022255	91022256	ZNF644	ENSG00000122482	-
chr1	91404869	91404870	HFM1	ENSG00000162669	-
chr1	91500846	91500847	CDC7	ENSG00000097046	+
chr1	91886279	91886280	TGFBR3	ENSG00000069702	-
chr1	91949370	91949371	BRDT	ENSG00000137948	+
chr1	92029975	92029976	EPHX4	ENSG00000172031	+
chr1	92075472	92075473	SETSIP	ENSG00000230667	-
chr1	92080304	92080305	BTBD8	ENSG00000189195	+
chr1	92168857	92168858	KIAA1107	ENSG00000189195	+
chr1	92218015	92218016	C1orf146	ENSG00000203910	+
chr1	92299009	92299010	GLMN	ENSG00000174842	-
chr1	92298964	92298965	RPAP2	ENSG00000122484	+
chr1	92486876	92486877	GFI1	ENSG00000162676	-
chr1	92792404	92792405	EVI5	ENSG00000067208	-
chr1	92832036	92832037	RPL5	ENSG00000122406	+
chr1	92961522	92961523	FAM69A	ENSG00000154511	-
chr1	93079234	93079235	MTF2	ENSG00000143033	+
chr1	93180689	93180690	TMED5	ENSG00000117500	-
chr1	93180715	93180716	CCDC18	ENSG00000122483	+
chr1	93345811	93345812	CCDC18-AS1	ENSG00000223745	-
chr1	93345920	93345921	DR1	ENSG00000117505	+
chr1	93448130	93448131	FNBP1L	ENSG00000137942	+
chr1	93681838	93681839	BCAR3	ENSG00000137936	-
chr1	93879206	93879207	DNTTIP2	ENSG00000067334	-
chr1	93909598	93909599	GCLM	ENSG00000023909	-
chr1	94121149	94121150	ABCA4	ENSG00000198691	-
chr1	94237751	94237752	ARHGAP29	ENSG00000137962	-
chr1	94418376	94418377	ABCD3	ENSG00000117528	+
chr1	94541857	94541858	F3	ENSG00000117525	-
chr1	94820341	94820342	SLC44A3	ENSG00000143036	+
chr1	94927223	94927224	CNN3	ENSG00000117519	-
chr1	95072951	95072952	ALG14	ENSG00000172339	-
chr1	95117337	95117338	TMEM56	ENSG00000152078	+
chr1	95117922	95117923	TMEM56-RWDD3	ENSG00000271092	+
chr1	95234154	95234155	RWDD3	ENSG00000122481	+
chr1	95318263	95318264	LINC01760	ENSG00000228504	-
chr1	95474736	95474737	LINC01761	ENSG00000233907	+
chr1	96374125	96374126	LINC01787	ENSG00000231987	-
chr1	96721604	96721605	PTBP2	ENSG00000117569	+
chr1	97921059	97921060	DPYD	ENSG00000188641	-
chr1	98049693	98049694	MIR137HG	ENSG00000225206	-
chr1	98210710	98210711	LINC01776	ENSG00000226053	+
chr1	98661679	98661680	SNX7	ENSG00000162627	+
chr1	99004893	99004894	PLPPR5	ENSG00000117598	-
chr1	99264291	99264292	PLPPR4	ENSG00000117600	+
chr1	99487804	99487805	LINC01708	ENSG00000224445	-
chr1	99645874	99645875	PALMD	ENSG00000099260	+
chr1	99765793	99765794	FRRS1	ENSG00000156869	-
chr1	99850488	99850489	AGL	ENSG00000162688	+
chr1	99969788	99969789	SLC35A3	ENSG00000117620	+
chr1	100038232	100038233	MFSD14A	ENSG00000156875	+
chr1	100133095	100133096	SASS6	ENSG00000156876	-
chr1	100133149	100133150	TRMT13	ENSG00000122435	+
